ccode,cabbr,year,recruit,tmenlist,mil,estimate,version
780,SRI,1949,1,,1,,2014
780,SRI,1950,1,,1,,2014
780,SRI,1951,1,,1,,2014
780,SRI,1952,1,,1,,2014
780,SRI,1953,1,,1,,2014
780,SRI,1954,1,,1,,2014
780,SRI,1955,1,,1,,2014
780,SRI,1956,1,,1,,2014
780,SRI,1957,1,,1,,2014
780,SRI,1958,1,,1,,2014
780,SRI,1959,1,,1,,2014
780,SRI,1960,1,,1,,2014
780,SRI,1961,1,,1,,2014
780,SRI,1962,1,,1,,2014
780,SRI,1963,1,,1,,2014
780,SRI,1964,1,,1,,2014
780,SRI,1965,1,,1,,2014
780,SRI,1966,1,,1,,2014
780,SRI,1967,1,,1,,2014
780,SRI,1968,1,,1,,2014
780,SRI,1969,1,,1,1,2014
780,SRI,1970,1,,1,1,2014
780,SRI,1971,1,,1,1,2014
780,SRI,1972,1,,1,1,2014
780,SRI,1973,1,,1,1,2014
780,SRI,1974,1,,1,1,2014
780,SRI,1975,1,,1,1,2014
780,SRI,1976,1,,1,1,2014
780,SRI,1977,1,,1,1,2014
780,SRI,1978,1,,1,1,2014
780,SRI,1979,1,,1,1,2014
780,SRI,1980,1,,1,1,2014
780,SRI,1981,1,,1,1,2014
780,SRI,1982,1,,1,1,2014
780,SRI,1983,1,,1,1,2014
780,SRI,1984,1,,1,1,2014
780,SRI,1985,1,,1,1,2014
780,SRI,1986,1,,1,1,2014
780,SRI,1987,1,,1,1,2014
780,SRI,1988,1,,1,1,2014
780,SRI,1989,1,,1,1,2014
780,SRI,1990,1,,1,1,2014
780,SRI,1991,1,,1,1,2014
780,SRI,1992,1,,1,1,2014
780,SRI,1993,1,,1,1,2014
780,SRI,1994,1,,1,1,2014
780,SRI,1995,1,,1,1,2014
780,SRI,1996,1,,1,1,2014
780,SRI,1997,1,,1,1,2014
780,SRI,1998,1,,1,1,2014
780,SRI,1999,1,,1,1,2014
780,SRI,2000,1,,1,1,2014
780,SRI,2001,1,,1,1,2014
780,SRI,2002,1,,1,1,2014
780,SRI,2003,1,,1,1,2014
780,SRI,2004,1,,1,1,2014
780,SRI,2005,1,,1,1,2014
780,SRI,2006,1,,1,1,2014
780,SRI,2007,1,,1,1,2014
780,SRI,2008,1,,1,1,2014
781,MAD,1965,,,,,2014
781,MAD,1966,,,,,2014
781,MAD,1967,,,,,2014
781,MAD,1968,,,,,2014
781,MAD,1969,,,,0,2014
781,MAD,1970,,,,0,2014
781,MAD,1971,,,,0,2014
781,MAD,1972,,,,0,2014
781,MAD,1973,,,,0,2014
781,MAD,1974,,,,0,2014
781,MAD,1975,,,,0,2014
781,MAD,1976,,,,0,2014
781,MAD,1977,,,,0,2014
781,MAD,1978,,,,0,2014
781,MAD,1979,,,,0,2014
781,MAD,1980,,,,0,2014
781,MAD,1981,,,,0,2014
781,MAD,1982,,,,0,2014
781,MAD,1983,,,,0,2014
781,MAD,1984,,,,0,2014
781,MAD,1985,,,,0,2014
781,MAD,1986,,,,0,2014
781,MAD,1987,,,,0,2014
781,MAD,1988,,,,0,2014
781,MAD,1989,,,,0,2014
781,MAD,1990,,,,0,2014
781,MAD,1991,,,,0,2014
781,MAD,1992,,,,0,2014
781,MAD,1993,,,,0,2014
781,MAD,1994,,,,0,2014
781,MAD,1995,,,,0,2014
781,MAD,1996,,,,0,2014
781,MAD,1997,,,,0,2014
781,MAD,1998,,,,0,2014
781,MAD,1999,,,,0,2014
781,MAD,2000,,,,0,2014
781,MAD,2001,,,,0,2014
781,MAD,2002,,,,0,2014
781,MAD,2003,,,,0,2014
781,MAD,2004,,,,0,2014
781,MAD,2005,,,,0,2014
781,MAD,2006,,,,0,2014
781,MAD,2007,,,,0,2014
781,MAD,2008,,,,0,2014
790,NEP,1920,1,,1,,2014
790,NEP,1921,1,,1,,2014
790,NEP,1922,1,,1,,2014
790,NEP,1923,1,,1,,2014
790,NEP,1924,1,,1,,2014
790,NEP,1925,1,,1,,2014
790,NEP,1926,1,,1,,2014
790,NEP,1927,1,,1,,2014
790,NEP,1928,1,,1,,2014
790,NEP,1929,1,,1,,2014
790,NEP,1930,1,,1,,2014
790,NEP,1931,1,,1,,2014
790,NEP,1932,1,,1,,2014
790,NEP,1933,1,,1,,2014
790,NEP,1934,1,,1,,2014
790,NEP,1935,1,,1,,2014
790,NEP,1936,1,,1,,2014
790,NEP,1937,1,,1,,2014
790,NEP,1938,1,,1,,2014
790,NEP,1939,1,,1,,2014
790,NEP,1940,1,,1,,2014
790,NEP,1941,1,,1,,2014
790,NEP,1942,1,,1,,2014
790,NEP,1943,1,,1,,2014
790,NEP,1944,1,,1,,2014
790,NEP,1945,1,,1,,2014
790,NEP,1946,1,,1,,2014
790,NEP,1947,1,,1,,2014
790,NEP,1948,1,,1,,2014
790,NEP,1949,1,,1,,2014
790,NEP,1950,1,,1,,2014
790,NEP,1951,1,,1,,2014
790,NEP,1952,1,,1,,2014
790,NEP,1953,1,,1,,2014
790,NEP,1954,1,,1,,2014
790,NEP,1955,1,,1,,2014
790,NEP,1956,1,,1,,2014
790,NEP,1957,1,,1,,2014
790,NEP,1958,1,,1,,2014
790,NEP,1959,1,,1,,2014
790,NEP,1960,1,,1,,2014
790,NEP,1961,1,,1,,2014
790,NEP,1962,1,,1,,2014
790,NEP,1963,1,,1,,2014
790,NEP,1964,1,,1,,2014
790,NEP,1965,1,,1,,2014
790,NEP,1966,1,,1,,2014
790,NEP,1967,1,,1,,2014
790,NEP,1968,1,120,1,,2014
790,NEP,1969,1,,1,1,2014
790,NEP,1970,1,,1,1,2014
790,NEP,1971,1,,1,1,2014
790,NEP,1972,1,,1,1,2014
790,NEP,1973,1,,1,1,2014
790,NEP,1974,1,,1,1,2014
790,NEP,1975,1,,1,1,2014
790,NEP,1976,1,,1,1,2014
790,NEP,1977,1,,1,1,2014
790,NEP,1978,1,,1,1,2014
790,NEP,1979,1,,1,1,2014
790,NEP,1980,1,,1,1,2014
790,NEP,1981,1,,1,1,2014
790,NEP,1982,1,,1,1,2014
790,NEP,1983,1,,1,1,2014
790,NEP,1984,1,,1,1,2014
790,NEP,1985,1,,1,1,2014
790,NEP,1986,1,,1,1,2014
790,NEP,1987,1,,1,1,2014
790,NEP,1988,1,,1,1,2014
790,NEP,1989,1,,1,1,2014
790,NEP,1990,1,,1,1,2014
790,NEP,1991,1,,1,1,2014
790,NEP,1992,1,,1,1,2014
790,NEP,1993,1,,1,1,2014
790,NEP,1994,1,,1,1,2014
790,NEP,1995,1,,1,1,2014
790,NEP,1996,1,,1,1,2014
790,NEP,1997,1,,1,1,2014
790,NEP,1998,1,,1,1,2014
790,NEP,1999,1,,1,1,2014
790,NEP,2000,1,,1,1,2014
790,NEP,2001,1,,1,1,2014
790,NEP,2002,1,,1,1,2014
790,NEP,2003,1,,1,1,2014
790,NEP,2004,1,,1,1,2014
790,NEP,2005,1,,1,1,2014
790,NEP,2006,1,,1,1,2014
790,NEP,2007,1,,1,1,2014
790,NEP,2008,1,,1,1,2014
800,THI,1887,1,,1,,2014
800,THI,1888,1,,1,,2014
800,THI,1889,1,,1,,2014
800,THI,1890,1,,1,,2014
800,THI,1891,1,,1,,2014
800,THI,1892,1,,1,,2014
800,THI,1893,1,,1,,2014
800,THI,1894,1,,1,,2014
800,THI,1895,1,,1,,2014
800,THI,1896,1,,1,,2014
800,THI,1897,1,,1,,2014
800,THI,1898,1,,1,,2014
800,THI,1899,1,,1,,2014
800,THI,1900,1,,1,,2014
800,THI,1901,1,,1,,2014
800,THI,1902,1,,1,,2014
800,THI,1903,1,,1,,2014
800,THI,1904,1,,1,,2014
800,THI,1905,1,,1,,2014
800,THI,1906,1,,1,,2014
800,THI,1907,1,,1,,2014
800,THI,1908,1,,1,,2014
800,THI,1909,1,,1,,2014
800,THI,1910,1,,1,,2014
800,THI,1911,1,,1,,2014
800,THI,1912,1,,1,,2014
800,THI,1913,1,,1,,2014
800,THI,1914,1,,1,,2014
800,THI,1915,1,,1,,2014
800,THI,1916,1,,1,,2014
800,THI,1917,1,,1,,2014
800,THI,1918,1,,1,,2014
800,THI,1919,0,,1,,2014
800,THI,1920,0,,1,,2014
800,THI,1921,0,,1,,2014
800,THI,1922,0,,1,,2014
800,THI,1923,0,,1,,2014
800,THI,1924,0,,1,,2014
800,THI,1925,0,,1,,2014
800,THI,1926,0,,1,,2014
800,THI,1927,0,,1,,2014
800,THI,1928,0,,1,,2014
800,THI,1929,0,,1,,2014
800,THI,1930,0,,1,,2014
800,THI,1931,0,,1,,2014
800,THI,1932,0,,1,,2014
800,THI,1933,0,,1,,2014
800,THI,1934,0,,1,,2014
800,THI,1935,0,,1,,2014
800,THI,1936,0,,1,,2014
800,THI,1937,0,24,1,,2014
800,THI,1938,0,24,1,,2014
800,THI,1939,0,24,1,,2014
800,THI,1940,0,24,1,,2014
800,THI,1941,0,24,1,,2014
800,THI,1942,0,24,1,,2014
800,THI,1943,0,24,1,,2014
800,THI,1944,0,24,1,,2014
800,THI,1945,0,24,1,,2014
800,THI,1946,0,24,1,,2014
800,THI,1947,0,24,1,,2014
800,THI,1948,0,24,1,,2014
800,THI,1949,0,24,1,,2014
800,THI,1950,0,24,1,,2014
800,THI,1951,0,24,1,,2014
800,THI,1952,0,24,1,,2014
800,THI,1953,0,24,1,,2014
800,THI,1954,0,24,1,,2014
800,THI,1955,0,24,1,,2014
800,THI,1956,0,24,1,,2014
800,THI,1957,0,24,1,,2014
800,THI,1958,0,24,1,,2014
800,THI,1959,0,24,1,,2014
800,THI,1960,0,24,1,,2014
800,THI,1961,0,24,1,,2014
800,THI,1962,0,24,1,,2014
800,THI,1963,0,24,1,,2014
800,THI,1964,0,24,1,,2014
800,THI,1965,0,24,1,,2014
800,THI,1966,0,24,1,,2014
800,THI,1967,0,24,1,,2014
800,THI,1968,0,24,1,,2014
800,THI,1969,0,24,1,0,2014
800,THI,1970,0,24,1,0,2014
800,THI,1971,0,24,1,0,2014
800,THI,1972,0,24,1,0,2014
800,THI,1973,0,24,1,0,2014
800,THI,1974,0,24,1,0,2014
800,THI,1975,0,24,1,0,2014
800,THI,1976,0,24,1,0,2014
800,THI,1977,0,24,1,0,2014
800,THI,1978,0,24,1,0,2014
800,THI,1979,0,24,1,0,2014
800,THI,1980,0,24,1,0,2014
800,THI,1981,0,24,1,0,2014
800,THI,1982,0,24,1,0,2014
800,THI,1983,0,24,1,1,2014
800,THI,1984,0,24,1,1,2014
800,THI,1985,0,24,1,1,2014
800,THI,1986,0,24,1,1,2014
800,THI,1987,0,24,1,0,2014
800,THI,1988,0,24,1,0,2014
800,THI,1989,0,24,1,0,2014
800,THI,1990,0,24,1,0,2014
800,THI,1991,0,24,1,0,2014
800,THI,1992,0,24,1,0,2014
800,THI,1993,0,24,1,0,2014
800,THI,1994,0,24,1,0,2014
800,THI,1995,0,24,1,0,2014
800,THI,1996,0,24,1,0,2014
800,THI,1997,0,24,1,0,2014
800,THI,1998,1,,1,1,2014
800,THI,1999,1,,1,1,2014
800,THI,2000,0,24,1,0,2014
800,THI,2001,0,24,1,0,2014
800,THI,2002,0,24,1,0,2014
800,THI,2003,0,24,1,0,2014
800,THI,2004,0,24,1,0,2014
800,THI,2005,0,,1,0,2014
800,THI,2006,0,,1,0,2014
800,THI,2007,0,,1,0,2014
800,THI,2008,0,,1,0,2014
811,CAM,1953,,,,,2014
811,CAM,1954,1,,1,,2014
811,CAM,1955,1,,1,,2014
811,CAM,1956,1,,1,,2014
811,CAM,1957,1,,1,,2014
811,CAM,1958,1,,1,,2014
811,CAM,1959,1,,1,,2014
811,CAM,1960,1,,1,,2014
811,CAM,1961,1,,1,,2014
811,CAM,1962,1,,1,,2014
811,CAM,1963,1,,1,,2014
811,CAM,1964,1,,1,,2014
811,CAM,1965,1,,1,,2014
811,CAM,1966,1,,1,,2014
811,CAM,1967,1,,1,,2014
811,CAM,1968,1,,1,,2014
811,CAM,1969,1,,1,1,2014
811,CAM,1970,1,,1,1,2014
811,CAM,1971,1,,1,1,2014
811,CAM,1972,1,,1,1,2014
811,CAM,1973,1,,1,1,2014
811,CAM,1974,0,18,1,0,2014
811,CAM,1975,0,,1,0,2014
811,CAM,1976,0,,1,0,2014
811,CAM,1977,0,,1,0,2014
811,CAM,1978,0,,1,0,2014
811,CAM,1979,0,,1,0,2014
811,CAM,1980,0,,1,0,2014
811,CAM,1981,0,,1,0,2014
811,CAM,1982,0,,1,0,2014
811,CAM,1983,0,,1,0,2014
811,CAM,1984,0,18,1,0,2014
811,CAM,1985,0,18,1,0,2014
811,CAM,1986,0,18,1,0,2014
811,CAM,1987,0,60,1,0,2014
811,CAM,1988,0,60,1,0,2014
811,CAM,1989,0,60,1,0,2014
811,CAM,1990,0,60,1,0,2014
811,CAM,1991,0,60,1,0,2014
811,CAM,1992,0,60,1,0,2014
811,CAM,1993,1,,1,1,2014
811,CAM,1994,1,,1,1,2014
811,CAM,1995,1,,1,1,2014
811,CAM,1996,1,,1,1,2014
811,CAM,1997,1,,1,1,2014
811,CAM,1998,1,,1,1,2014
811,CAM,1999,1,,1,1,2014
811,CAM,2000,1,,1,1,2014
811,CAM,2001,1,,1,1,2014
811,CAM,2002,1,,1,1,2014
811,CAM,2003,1,,1,1,2014
811,CAM,2004,1,,1,1,2014
811,CAM,2005,1,,1,1,2014
811,CAM,2006,1,,1,1,2014
811,CAM,2007,1,,1,1,2014
811,CAM,2008,1,,1,1,2014
812,LAO,1953,0,18,1,,2014
812,LAO,1954,1,,1,,2014
812,LAO,1955,1,,1,,2014
812,LAO,1956,1,,1,,2014
812,LAO,1957,1,,1,,2014
812,LAO,1958,1,,1,,2014
812,LAO,1959,1,,1,,2014
812,LAO,1960,1,,1,,2014
812,LAO,1961,1,,1,,2014
812,LAO,1962,1,,1,,2014
812,LAO,1963,1,,1,,2014
812,LAO,1964,1,,1,,2014
812,LAO,1965,0,,1,,2014
812,LAO,1966,0,,1,,2014
812,LAO,1967,0,,1,,2014
812,LAO,1968,0,,1,,2014
812,LAO,1969,0,,1,0,2014
812,LAO,1970,0,,1,0,2014
812,LAO,1971,0,,1,0,2014
812,LAO,1972,0,,1,0,2014
812,LAO,1973,0,,1,0,2014
812,LAO,1974,0,18,1,0,2014
812,LAO,1975,0,18,1,0,2014
812,LAO,1976,0,18,1,0,2014
812,LAO,1977,0,18,1,0,2014
812,LAO,1978,0,18,1,0,2014
812,LAO,1979,0,18,1,0,2014
812,LAO,1980,0,18,1,0,2014
812,LAO,1981,0,18,1,0,2014
812,LAO,1982,0,18,1,0,2014
812,LAO,1983,0,18,1,0,2014
812,LAO,1984,0,18,1,0,2014
812,LAO,1985,0,18,1,0,2014
812,LAO,1986,0,18,1,0,2014
812,LAO,1987,0,18,1,0,2014
812,LAO,1988,0,18,1,0,2014
812,LAO,1989,0,18,1,0,2014
812,LAO,1990,0,18,1,0,2014
812,LAO,1991,0,18,1,0,2014
812,LAO,1992,0,18,1,0,2014
812,LAO,1993,0,18,1,0,2014
812,LAO,1994,0,18,1,0,2014
812,LAO,1995,0,18,1,0,2014
812,LAO,1996,0,18,1,0,2014
812,LAO,1997,0,18,1,0,2014
812,LAO,1998,0,18,1,0,2014
812,LAO,1999,0,18,1,0,2014
812,LAO,2000,0,18,1,0,2014
812,LAO,2001,0,18,1,0,2014
812,LAO,2002,0,18,1,0,2014
812,LAO,2003,0,18,1,0,2014
812,LAO,2004,0,18,1,0,2014
812,LAO,2005,0,,1,0,2014
812,LAO,2006,0,,1,0,2014
812,LAO,2007,0,,1,0,2014
812,LAO,2008,0,,1,0,2014
816,DRV,1954,0,,1,,2014
816,DRV,1955,0,,1,,2014
816,DRV,1956,0,,1,,2014
816,DRV,1957,0,,1,,2014
816,DRV,1958,0,,1,,2014
816,DRV,1959,0,,1,,2014
816,DRV,1960,0,,1,,2014
816,DRV,1961,0,,1,,2014
816,DRV,1962,0,,1,,2014
816,DRV,1963,0,,1,,2014
816,DRV,1964,0,,1,,2014
816,DRV,1965,0,,1,,2014
816,DRV,1966,0,36,1,,2014
816,DRV,1967,0,36,1,,2014
816,DRV,1968,0,36,1,,2014
816,DRV,1969,0,36,1,0,2014
816,DRV,1970,0,36,1,0,2014
816,DRV,1971,0,36,1,0,2014
816,DRV,1972,0,36,1,0,2014
816,DRV,1973,0,24,1,0,2014
816,DRV,1974,0,24,1,0,2014
816,DRV,1975,0,24,1,0,2014
816,DRV,1976,0,24,1,0,2014
816,DRV,1977,0,24,1,0,2014
816,DRV,1978,0,24,1,0,2014
816,DRV,1979,0,24,1,0,2014
816,DRV,1980,0,24,1,0,2014
816,DRV,1981,0,24,1,0,2014
816,DRV,1982,0,36,1,0,2014
816,DRV,1983,0,36,1,0,2014
816,DRV,1984,0,36,1,0,2014
816,DRV,1985,0,36,1,0,2014
816,DRV,1986,0,36,1,0,2014
816,DRV,1987,0,36,1,0,2014
816,DRV,1988,0,36,1,0,2014
816,DRV,1989,0,36,1,0,2014
816,DRV,1990,0,36,1,0,2014
816,DRV,1991,0,36,1,0,2014
816,DRV,1992,0,24,1,0,2014
816,DRV,1993,0,24,1,0,2014
816,DRV,1994,0,24,1,0,2014
816,DRV,1995,0,24,1,0,2014
816,DRV,1996,0,24,1,0,2014
816,DRV,1997,0,24,1,0,2014
816,DRV,1998,0,24,1,0,2014
816,DRV,1999,0,30,1,0,2014
816,DRV,2000,0,30,1,0,2014
816,DRV,2001,0,30,1,0,2014
816,DRV,2002,0,30,1,0,2014
816,DRV,2003,0,30,1,0,2014
816,DRV,2004,0,30,1,0,2014
816,DRV,2005,0,,1,0,2014
816,DRV,2006,0,,1,0,2014
816,DRV,2007,0,,1,0,2014
816,DRV,2008,0,,1,0,2014
817,RVN,1954,0,,1,,2014
817,RVN,1955,0,,1,,2014
817,RVN,1956,0,,1,,2014
817,RVN,1957,0,12,1,,2014
817,RVN,1958,0,12,1,,2014
817,RVN,1959,0,18,1,,2014
817,RVN,1960,0,18,1,,2014
817,RVN,1961,0,18,1,,2014
817,RVN,1962,0,18,1,,2014
817,RVN,1963,0,18,1,,2014
817,RVN,1964,0,18,1,,2014
817,RVN,1965,0,18,1,,2014
817,RVN,1966,0,36,1,,2014
817,RVN,1967,0,18,1,,2014
817,RVN,1968,0,36,1,,2014
817,RVN,1969,0,36,1,0,2014
817,RVN,1970,0,36,1,0,2014
817,RVN,1971,0,24,1,0,2014
817,RVN,1972,0,24,1,0,2014
817,RVN,1973,0,24,1,0,2014
817,RVN,1974,0,24,1,0,2014
817,RVN,1975,0,,1,0,2014
820,MAL,1957,1,,1,,2014
820,MAL,1958,1,,1,,2014
820,MAL,1959,1,,1,,2014
820,MAL,1960,1,,1,,2014
820,MAL,1961,1,,1,,2014
820,MAL,1962,1,,1,,2014
820,MAL,1963,1,,1,,2014
820,MAL,1964,0,,1,,2014
820,MAL,1965,0,,1,,2014
820,MAL,1966,1,,1,,2014
820,MAL,1967,1,,1,,2014
820,MAL,1968,1,,1,,2014
820,MAL,1969,1,,1,1,2014
820,MAL,1970,1,,1,1,2014
820,MAL,1971,1,,1,1,2014
820,MAL,1972,1,,1,1,2014
820,MAL,1973,1,,1,1,2014
820,MAL,1974,1,,1,1,2014
820,MAL,1975,1,,1,1,2014
820,MAL,1976,1,,1,1,2014
820,MAL,1977,1,,1,1,2014
820,MAL,1978,1,,1,1,2014
820,MAL,1979,1,,1,1,2014
820,MAL,1980,1,,1,1,2014
820,MAL,1981,1,,1,1,2014
820,MAL,1982,1,,1,1,2014
820,MAL,1983,1,,1,1,2014
820,MAL,1984,1,,1,1,2014
820,MAL,1985,1,,1,1,2014
820,MAL,1986,1,,1,1,2014
820,MAL,1987,1,,1,1,2014
820,MAL,1988,1,,1,1,2014
820,MAL,1989,1,,1,1,2014
820,MAL,1990,1,,1,1,2014
820,MAL,1991,1,,1,1,2014
820,MAL,1992,1,,1,1,2014
820,MAL,1993,1,,1,1,2014
820,MAL,1994,1,,1,1,2014
820,MAL,1995,1,,1,1,2014
820,MAL,1996,1,,1,1,2014
820,MAL,1997,1,,1,1,2014
820,MAL,1998,1,,1,1,2014
820,MAL,1999,1,,1,1,2014
820,MAL,2000,1,,1,1,2014
820,MAL,2001,1,,1,1,2014
820,MAL,2002,1,,1,1,2014
820,MAL,2003,1,,1,1,2014
820,MAL,2004,1,,1,1,2014
820,MAL,2005,1,,1,1,2014
820,MAL,2006,1,,1,1,2014
820,MAL,2007,1,,1,1,2014
820,MAL,2008,1,,1,1,2014
830,SIN,1965,1,,1,,2014
830,SIN,1966,1,,1,,2014
830,SIN,1967,0,27,1,,2014
830,SIN,1968,0,24,1,,2014
830,SIN,1969,0,24,1,0,2014
830,SIN,1970,0,24,1,0,2014
830,SIN,1971,0,30,1,0,2014
830,SIN,1972,0,30,1,0,2014
830,SIN,1973,0,30,1,0,2014
830,SIN,1974,0,30,1,0,2014
830,SIN,1975,0,30,1,0,2014
830,SIN,1976,0,30,1,0,2014
830,SIN,1977,0,30,1,0,2014
830,SIN,1978,0,30,1,0,2014
830,SIN,1979,0,30,1,0,2014
830,SIN,1980,0,30,1,0,2014
830,SIN,1981,0,30,1,0,2014
830,SIN,1982,0,30,1,0,2014
830,SIN,1983,0,24,1,0,2014
830,SIN,1984,0,24,1,0,2014
830,SIN,1985,0,27,1,0,2014
830,SIN,1986,0,27,1,0,2014
830,SIN,1987,0,27,1,0,2014
830,SIN,1988,0,27,1,0,2014
830,SIN,1989,0,27,1,0,2014
830,SIN,1990,0,27,1,0,2014
830,SIN,1991,0,27,1,0,2014
830,SIN,1992,0,24,1,0,2014
830,SIN,1993,0,24,1,0,2014
830,SIN,1994,0,27,1,0,2014
830,SIN,1995,0,27,1,0,2014
830,SIN,1996,0,27,1,0,2014
830,SIN,1997,0,27,1,0,2014
830,SIN,1998,0,27,1,1,2014
830,SIN,1999,0,27,1,0,2014
830,SIN,2000,0,27,1,0,2014
830,SIN,2001,0,27,1,0,2014
830,SIN,2002,0,27,1,0,2014
830,SIN,2003,0,27,1,1,2014
830,SIN,2004,0,27,1,1,2014
830,SIN,2005,0,24,1,1,2014
830,SIN,2006,0,,1,1,2014
830,SIN,2007,0,,1,0,2014
830,SIN,2008,0,,1,0,2014
835,BRU,1984,1,,1,1,2014
835,BRU,1985,1,,1,1,2014
835,BRU,1986,1,,1,1,2014
835,BRU,1987,1,,1,1,2014
835,BRU,1988,1,,1,1,2014
835,BRU,1989,1,,1,1,2014
835,BRU,1990,1,,1,1,2014
835,BRU,1991,1,,1,1,2014
835,BRU,1992,1,,1,1,2014
835,BRU,1993,1,,1,1,2014
835,BRU,1994,1,,1,1,2014
835,BRU,1995,1,,1,1,2014
835,BRU,1996,1,,1,1,2014
835,BRU,1997,1,,1,1,2014
835,BRU,1998,1,,1,1,2014
835,BRU,1999,1,,1,1,2014
835,BRU,2000,1,,1,1,2014
835,BRU,2001,1,,1,1,2014
835,BRU,2002,1,,1,1,2014
835,BRU,2003,1,,1,1,2014
835,BRU,2004,1,,1,1,2014
835,BRU,2005,1,,1,1,2014
835,BRU,2006,1,,1,1,2014
835,BRU,2007,1,,1,1,2014
835,BRU,2008,1,,1,1,2014
840,PHI,1946,0,,1,,2014
840,PHI,1947,0,,1,,2014
840,PHI,1948,0,,1,,2014
840,PHI,1949,0,,1,,2014
840,PHI,1950,0,,1,,2014
840,PHI,1951,0,,1,,2014
840,PHI,1952,0,,1,,2014
840,PHI,1953,0,,1,,2014
840,PHI,1954,0,,1,,2014
840,PHI,1955,0,,1,,2014
840,PHI,1956,0,,1,,2014
840,PHI,1957,0,,1,,2014
840,PHI,1958,0,,1,,2014
840,PHI,1959,0,,1,,2014
840,PHI,1960,0,,1,,2014
840,PHI,1961,1,,1,,2014
840,PHI,1962,1,,1,,2014
840,PHI,1963,1,,1,,2014
840,PHI,1964,1,,1,,2014
840,PHI,1965,0,,1,,2014
840,PHI,1966,0,,1,,2014
840,PHI,1967,0,,1,,2014
840,PHI,1968,0,,1,,2014
840,PHI,1969,0,,1,0,2014
840,PHI,1970,0,,1,0,2014
840,PHI,1971,0,,1,0,2014
840,PHI,1972,0,,1,0,2014
840,PHI,1973,0,,1,0,2014
840,PHI,1974,0,,1,0,2014
840,PHI,1975,0,,1,0,2014
840,PHI,1976,0,,1,0,2014
840,PHI,1977,0,,1,0,2014
840,PHI,1978,0,,1,0,2014
840,PHI,1979,0,,1,0,2014
840,PHI,1980,0,,1,0,2014
840,PHI,1981,0,,1,0,2014
840,PHI,1982,0,,1,0,2014
840,PHI,1983,1,,1,1,2014
840,PHI,1984,1,,1,1,2014
840,PHI,1985,1,,1,1,2014
840,PHI,1986,1,,1,1,2014
840,PHI,1987,1,,1,1,2014
840,PHI,1988,1,,1,1,2014
840,PHI,1989,1,,1,1,2014
840,PHI,1990,1,,1,1,2014
840,PHI,1991,1,,1,1,2014
840,PHI,1992,1,,1,1,2014
840,PHI,1993,1,,1,1,2014
840,PHI,1994,1,,1,1,2014
840,PHI,1995,1,,1,1,2014
840,PHI,1996,1,,1,1,2014
840,PHI,1997,1,,1,1,2014
840,PHI,1998,1,,1,1,2014
840,PHI,1999,1,,1,1,2014
840,PHI,2000,1,,1,1,2014
840,PHI,2001,1,,1,1,2014
840,PHI,2002,1,,1,1,2014
840,PHI,2003,1,,1,1,2014
840,PHI,2004,1,,1,1,2014
840,PHI,2005,1,,1,1,2014
840,PHI,2006,1,,1,1,2014
840,PHI,2007,1,,1,1,2014
840,PHI,2008,1,,1,1,2014
850,INS,1949,1,,1,,2014
850,INS,1950,1,,1,,2014
850,INS,1951,1,,1,,2014
850,INS,1952,1,,1,,2014
850,INS,1953,1,,1,,2014
850,INS,1954,1,,1,,2014
850,INS,1955,1,,1,,2014
850,INS,1956,1,,1,,2014
850,INS,1957,1,,1,,2014
850,INS,1958,1,,1,,2014
850,INS,1959,1,,1,,2014
850,INS,1960,1,,1,,2014
850,INS,1961,1,,1,,2014
850,INS,1962,1,,1,,2014
850,INS,1963,1,,1,,2014
850,INS,1964,1,,1,,2014
850,INS,1965,1,,1,,2014
850,INS,1966,1,,1,,2014
850,INS,1967,1,,1,,2014
850,INS,1968,1,,1,,2014
850,INS,1969,1,,1,1,2014
850,INS,1970,1,,1,1,2014
850,INS,1971,1,,1,1,2014
850,INS,1972,1,,1,1,2014
850,INS,1973,1,,1,1,2014
850,INS,1974,1,,1,1,2014
850,INS,1975,1,,1,1,2014
850,INS,1976,1,,1,1,2014
850,INS,1977,1,,1,1,2014
850,INS,1978,1,,1,1,2014
850,INS,1979,1,,1,1,2014
850,INS,1980,1,,1,1,2014
850,INS,1981,1,,1,1,2014
850,INS,1982,1,,1,1,2014
850,INS,1983,1,,1,1,2014
850,INS,1984,1,,1,1,2014
850,INS,1985,1,24,1,1,2014
850,INS,1986,1,24,1,1,2014
850,INS,1987,1,24,1,1,2014
850,INS,1988,1,24,1,1,2014
850,INS,1989,1,24,1,1,2014
850,INS,1990,1,24,1,1,2014
850,INS,1991,1,24,1,1,2014
850,INS,1992,1,24,1,1,2014
850,INS,1993,1,24,1,1,2014
850,INS,1994,1,24,1,1,2014
850,INS,1995,1,24,1,1,2014
850,INS,1996,1,24,1,1,2014
850,INS,1997,1,24,1,1,2014
850,INS,1998,1,24,1,1,2014
850,INS,1999,1,24,1,1,2014
850,INS,2000,1,24,1,1,2014
850,INS,2001,1,24,1,1,2014
850,INS,2002,1,24,1,1,2014
850,INS,2003,1,24,1,1,2014
850,INS,2004,1,24,1,1,2014
850,INS,2005,1,,1,1,2014
850,INS,2006,1,,1,1,2014
850,INS,2007,1,,1,1,2014
850,INS,2008,1,,1,1,2014
860,ETM,2002,1,,1,1,2014
860,ETM,2003,1,,1,1,2014
860,ETM,2004,1,,1,1,2014
860,ETM,2005,1,,1,1,2014
